resblock_id,resblock_name,district_name,jiedao
id5011000016907,溧阳华府公寓,虹口区,四川北路街道
id5011000016908,芝巷小区,普陀区,长征镇
id5011000016909,德乐苑,浦东新区,金杨新村街道
id5011000016911,西郊佳景苑,长宁区,新泾镇
id5011000016912,真北一街坊,普陀区,真如镇
id5011000016913,金浦花园,浦东新区,塘桥街道
id5011000016914,樟树苑,徐汇区,长桥街道
id5011000016915,梓树园,徐汇区,漕河泾街道
id5011000016916,康馨花园,浦东新区,康桥镇
id5011000016917,恒源大楼,静安区,大宁路街道
id5011000016918,丁香大楼,长宁区,江苏路街道
id5011000016919,绿园四村,长宁区,新泾镇
id5011000016920,懿园,徐汇区,天平路街道
id5011000016921,延虹公寓,闵行区,程家桥街道
id5011000016922,黄浦花园,浦东新区,张江镇
id5011000016924,虹仙小区,长宁区,仙霞新村街道
id5011000016926,双喜家园,杨浦区,平凉路街道
id5011000016927,三江小区,徐汇区,漕河泾街道
id5011000016928,百乐小区,静安区,静安寺街道
id5011000016929,欣安基公寓,黄浦区,半淞园路街道
id5011000016931,天科苑,浦东新区,潍坊新村街道
id5011000016932,舒乐小区,徐汇区,凌云路街道
id5011000016933,莘映象,闵行区,莘庄镇
id5011000016933,林水美地苑,闵行区,莘庄镇
id5011000016934,文化佳园,杨浦区,五角场镇
id5011000016937,金桥一景二期,浦东新区,浦兴路街道
id5011000016938,金桥一景一期,浦东新区,浦兴路街道
id5011000016938,金桥一景,浦东新区,浦兴路街道
id5011000016940,金茂花园,浦东新区,金杨新村街道
id5011000016940,浦东大道2521号,浦东新区,金杨新村街道
id5011000016941,金塘小区,徐汇区,凌云路街道
id5011000016942,洛川公寓,普陀区,宜川路街道
id5011000016943,中虹花园丽都苑,虹口区,凉城新村街道
id5011000016944,东寅公寓,静安区,彭浦镇
id5011000016944,航鹰小区,静安区,彭浦镇
id5011000016945,临沂五村,浦东新区,南码头路街道
id5011000016946,四季全景台,浦东新区,花木街道
id5011000016948,三和花园,静安区,曹家渡街道
id5011000016948,三和花园,浦东新区,曹家渡街道
id5011000016950,圣地维拉,青浦区,徐泾镇
id5011000016951,金家巷小区,静安区,曹家渡街道
id5011000016955,强生古北花园,长宁区,虹桥街道
id5011000016959,建宁大厦,长宁区,华阳路街道
id5011000016962,田园别墅别墅,长宁区,新泾镇
id5011000016966,城宁花苑,长宁区,周家桥街道
id5011000016968,新梅泉苑,长宁区,新华路街道
id5011000016969,龙柏山庄,长宁区,新泾镇
id5011000016970,众城公寓,浦东新区,潍坊新村街道
id5011000016972,灵石小区,普陀区,甘泉路街道
id5011000016973,同科公寓,浦东新区,陆家嘴街道
id5011000016974,西郊枫林苑,,徐泾镇
id5011000016975,宝虹公寓,闵行区,虹桥镇
id5011000016976,明日星城,黄浦区,老西门街道
id5011000016978,香杉园,虹口区,广中路街道
id5011000016980,东苑绿世界花园一期,闵行区,莘庄镇
id5011000016981,永怡公寓,闵行区,虹桥镇
id5011000016982,海信花苑,长宁区,江苏路街道
id5011000016983,广电大楼,静安区,静安寺街道
id5011000016988,马克思公寓,静安区,江宁路街道
id5011000016989,海佳大厦,黄浦区,瑞金二路街道
id5011000016990,茂名公寓,静安区,南京西路街道
id5011000016991,翡翠公寓,长宁区,虹桥街道
id5011000016992,迎龙大厦公寓,长宁区,华阳路街道
id5011000017003,金鹏花园,杨浦区,江浦路街道
id5011000017007,虹叶茗园,虹口区,嘉兴路街道
id5011000017013,飞虹路161号,虹口区,嘉兴路街道
id5011000017025,大连路1127号,虹口区,嘉兴路街道
id5011000017027,金龙花园,浦东新区,塘桥街道
id5011000017032,虬江大楼,静安区,宝山路街道
id5011000017033,风信景苑,浦东新区,高桥镇
id5011000017036,八方大厦,浦东新区,洋泾街道
id5011000017042,虹桥花苑,闵行区,虹桥镇
id5011000017042,虹桥花苑,虹口区,虹桥镇
id5011000017044,甘泉二村,普陀区,甘泉路街道
id5011000017045,协和大厦,静安区,共和新路街道
id5011000017046,氯碱小区,闵行区,吴泾镇
id5011000017047,鑫都佳园,普陀区,长征镇
id5011000017048,胶州大楼赵家桥路,静安区,静安寺街道
id5011000017048,胶州大楼,静安区,静安寺街道
id5011000017049,海鑫公寓,普陀区,长风新村街道
id5011000017049,海鑫公寓,徐汇区,长风新村街道
id5011000017050,曹杨家园,普陀区,真如镇
id5011000017051,曹家巷小区,普陀区,长风新村街道
id5011000017052,隆安公寓,静安区,曹家渡街道
id5011000017053,武定大楼,静安区,江宁路街道
id5011000017054,实地公寓,普陀区,石泉路街道
id5011000017055,太子公寓,长宁区,新华路街道
id5011000017056,卢湾都市花园,黄浦区,五里桥街道
id5011000017056,卢湾都市花园,闵行区,五里桥街道
id5011000017057,皇府别墅,嘉定区,江桥镇
id5011000017058,绿洲仕格维花园,黄浦区,打浦桥街道
id5011000017060,兆丰花园,长宁区,华阳路街道
id5011000017062,遵义路402号,长宁区,天山路街道
id5011000017063,古龙苑,闵行区,古美街道
id5011000017065,建德花园海棠苑,普陀区,长征镇
id5011000017066,巴黎之春,普陀区,长征镇
id5011000017067,控江二村,杨浦区,控江路街道
id5011000017068,宜仕怡家,徐汇区,漕河泾街道
id5011000017069,宝城大厦,闵行区,古美街道
id5011000017070,国际明佳城,虹口区,四川北路街道
id5011000017072,河滨豪园,静安区,北站街道
id5011000017073,新都城公寓,静安区,曹家渡街道
id5011000017074,国泰大厦,长宁区,华阳路街道
id5011000017075,桃林小区,浦东新区,洋泾街道
id5011000017076,香山苑,普陀区,曹杨新村街道
id5011000017077,亦园,徐汇区,湖南路街道
id5011000017078,美联大厦,静安区,曹家渡街道
id5011000017079,玉兰花苑,徐汇区,徐家汇街道
id5011000017080,古北国际广场,长宁区,虹桥街道
id5011000017081,瑞金花园,黄浦区,打浦桥街道
id5011000017082,新旺朝公寓,长宁区,程家桥街道
id5011000017083,杰仕豪庭,黄浦区,南京东路街道
id5011000017084,金桥新城,浦东新区,金桥镇
id5011000017085,绿洲比华利花园,松江区,新桥镇
id5011000017086,广隆公寓,静安区,芷江西路街道
id5011000017087,嘉利明珠城,静安区,共和新路街道
id5011000017088,永乐苑,静安区,共和新路街道
id5011000017089,常高公寓,普陀区,曹杨新村街道
id5011000017090,徐汇御景苑,徐汇区,龙华街道
id5011000017091,景泰大厦,徐汇区,斜土路街道
id5011000017092,祥和公寓徐汇,徐汇区,斜土路街道
id5011000017093,圣莲大厦,黄浦区,小东门街道
id5011000017094,永嘉大楼,徐汇区,天平路街道
id5011000017095,民心小区,长宁区,华阳路街道
id5011000017097,陆三小区,普陀区,石泉路街道
id5011000017099,电影华苑,徐汇区,徐家汇街道
id5011000017100,上海家园,普陀区,真如镇
id5011000017101,协诚中心大厦,静安区,芷江西路街道
id5011000017102,包运大厦,静安区,宝山路街道
id5011000017103,心族公寓,静安区,共和新路街道
id5011000017104,信通浦皓园,杨浦区,江浦路街道
id5011000017105,金桥花苑,浦东新区,沪东新村街道
id5011000017106,阳光威尼斯四期公寓,普陀区,桃浦镇
id5011000017106,阳光威尼斯四期别墅,普陀区,桃浦镇
id5011000017107,阳光威尼斯三期,普陀区,桃浦镇
id5011000017108,阳光威尼斯二期,普陀区,桃浦镇
id5011000017110,崂山四村,浦东新区,陆家嘴街道
id5011000017111,橡胶小区,徐汇区,枫林路街道
id5011000017112,衡山路58弄,徐汇区,天平路街道
id5011000017114,泰鸿苑,杨浦区,江浦路街道
id5011000017115,广盛苑,静安区,彭浦镇
id5011000017116,大明小区,长宁区,华阳路街道
id5011000017117,吉浦小区,杨浦区,五角场街道
id5011000017118,樱花苑,普陀区,真如镇
id5011000017120,花园村雅苑,长宁区,江苏路街道
id5011000017121,绿海家园,浦东新区,川沙新镇
id5011000017122,永新花苑,徐汇区,徐家汇街道
id5011000017123,复兴南苑,黄浦区,五里桥街道
id5011000017125,古桐四村,浦东新区,张江镇
id5011000017126,新里城和合苑,浦东新区,三林镇
id5011000017127,蒙自路601弄,黄浦区,五里桥街道
id5011000017128,锦绣家园,黄浦区,半淞园路街道
id5011000017129,怒江新苑,普陀区,长征镇
id5011000017130,生安花苑,浦东新区,洋泾街道
id5011000017131,钦州路111弄,徐汇区,漕河泾街道
id5011000017133,中海瀛台,徐汇区,长桥街道
id5011000017135,强家渡小区,长宁区,周家桥街道
id5011000017136,佳信徐汇公寓,徐汇区,漕河泾街道
id5011000017137,长桥一村,徐汇区,长桥街道
id5011000017138,桥一小区,黄浦区,五里桥街道
id5011000017139,和平小区长宁,长宁区,新华路街道
id5011000017140,福龙大厦,虹口区,四川北路街道
id5011000017141,华高新苑,浦东新区,高行镇
id5011000017142,绿洲紫荆花园,虹口区,欧阳路街道
id5011000017142,绿洲紫荆花园,浦东新区,欧阳路街道
id5011000017143,莲浦府邸一期公寓,闵行区,七宝镇
id5011000017144,鑫鑫花园,宝山区,顾村镇
id5011000017145,金南新苑,黄浦区,小东门街道
id5011000017146,通河六村,宝山区,张庙街道
id5011000017148,仲信苑,长宁区,江苏路街道
id5011000017149,延安嘉苑,长宁区,新华路街道
id5011000017151,星火大楼,长宁区,周家桥街道
id5011000017152,中包公寓,长宁区,江苏路街道
id5011000017153,良友高层,静安区,石门二路街道
id5011000017154,海富花园,浦东新区,塘桥街道
id5011000017155,原水小区,长宁区,江苏路街道
id5011000017157,龙东花园,浦东新区,张江镇
id5011000017158,枫林大楼,徐汇区,天平路街道
id5011000017161,曹杨二村,普陀区,曹杨新村街道
id5011000017165,隆德小区,普陀区,长风新村街道
id5011000017166,大唐花园,宝山区,顾村镇
id5011000017168,绿地名人坊,黄浦区,小东门街道
id5011000017169,北蒙三小区,黄浦区,打浦桥街道
id5011000017170,西镇小区长宁,长宁区,新华路街道
id5011000017172,中洋公寓,长宁区,程家桥街道
id5011000017173,老教师公寓,静安区,江宁路街道
id5011000017176,运旺新村阳光世家,普陀区,长征镇
id5011000017178,明华苑,徐汇区,徐家汇街道
id5011000017179,怡绿公寓,黄浦区,五里桥街道
id5011000017180,文缘村,长宁区,新华路街道
id5011000017181,新华商务大楼,长宁区,新华路街道
id5011000017183,金象公寓,长宁区,虹桥街道
id5011000017184,绿地世纪城二期,普陀区,长风新村街道
id5011000017185,瑞虹新城一期,虹口区,嘉兴路街道
id5011000017185,瑞虹新城一期,浦东新区,嘉兴路街道
id5011000017189,艺术公寓,徐汇区,天平路街道
id5011000017190,雁荡大厦,黄浦区,瑞金二路街道
id5011000017191,长安大厦,静安区,天目西路街道
id5011000017193,静安四季苑,静安区,南京西路街道
id5011000017195,海关二村,静安区,江宁路街道
id5011000017196,爱都公寓,长宁区,程家桥街道
id5011000017197,安丰小区,静安区,天目西路街道
id5011000017198,东都公寓,黄浦区,打浦桥街道
id5011000017200,皇家花园,长宁区,虹桥街道
id5011000017203,京州大楼,静安区,静安寺街道
id5011000017204,怡丰公寓,静安区,彭浦新村街道
id5011000017207,康宁大楼,静安区,江宁路街道
id5011000017208,当代清水园,,花木街道
id5011000017208,当代清水园,浦东新区,花木街道
id5011000017209,昌鑫时代绿园,宝山区,张庙街道
id5011000017211,财富海景花园,浦东新区,陆家嘴街道
id5011000017212,沪华公寓,徐汇区,漕河泾街道
id5011000017213,金日世家,黄浦区,半淞园路街道
id5011000017213,玉兰苑,黄浦区,半淞园路街道
id5011000017214,金色维也纳公寓,浦东新区,花木街道
id5011000017215,平江大楼,徐汇区,枫林路街道
id5011000017216,晋元里,静安区,曹家渡街道
id5011000017217,望族新苑,闵行区,梅陇镇
id5011000017218,太阳广场,长宁区,虹桥街道
id5011000017219,虹霞小区,长宁区,仙霞新村街道
id5011000017220,青松小区,徐汇区,枫林路街道
id5011000017222,恒丰小区,静安区,天目西路街道
id5011000017223,明佳苑,徐汇区,漕河泾街道
id5011000017225,嘉里华庭,长宁区,江苏路街道
id5011000017226,鑫龙苑,徐汇区,漕河泾街道
id5011000017227,正力公寓,长宁区,新华路街道
id5011000017228,新泾二村,长宁区,北新泾街道
id5011000017229,东晖花苑,黄浦区,五里桥街道
id5011000017230,忆梅村,静安区,江宁路街道
id5011000017231,花园大厦,长宁区,华阳路街道
id5011000017232,政宁小区,长宁区,江苏路街道
id5011000017233,风度国际,闵行区,虹桥镇
id5011000017234,三春汇秀苑,闵行区,莘庄镇
id5011000017236,宜川五村,普陀区,宜川路街道
id5011000017237,新平公寓公寓,静安区,曹家渡街道
id5011000017239,安东小区,长宁区,虹桥街道
id5011000017240,岭南苑凌兆路127弄,浦东新区,三林镇
id5011000017242,桃浦七村雪松苑,普陀区,桃浦镇
id5011000017243,凯旋华庭,普陀区,长征镇
id5011000017244,番禺大厦,长宁区,新华路街道
id5011000017245,金汇华光城,闵行区,虹桥镇
id5011000017245,金汇华光城,普陀区,虹桥镇
id5011000017246,宛平南苑,徐汇区,徐家汇街道
id5011000017247,白玉苑,普陀区,长风新村街道
id5011000017248,嘉茵苑,静安区,彭浦镇
id5011000017248,嘉茵苑,浦东新区,彭浦镇
id5011000017249,怡乐花园,静安区,曹家渡街道
id5011000017250,金水湾公寓,青浦区,徐泾镇
id5011000017250,金水湾别墅,青浦区,徐泾镇
id5011000017252,森凯苑,静安区,曹家渡街道
id5011000017254,兴安小区,长宁区,江苏路街道
id5011000017255,上海星港公寓,普陀区,曹杨新村街道
id5011000017255,上海星港,普陀区,曹杨新村街道
id5011000017257,凤凰大厦浦东,浦东新区,金桥镇
id5011000017257,凤凰大厦,浦东新区,金桥镇
id5011000017258,富都花园,长宁区,华阳路街道
id5011000017259,胶州大厦余姚路,静安区,曹家渡街道
id5011000017259,胶州大厦,静安区,曹家渡街道
id5011000017260,程桥一村,长宁区,程家桥街道
id5011000017261,知雅汇公寓,松江区,九亭镇
id5011000017262,国鑫大厦,普陀区,长寿路街道
id5011000017263,古北国际花园,长宁区,虹桥街道
id5011000017263,古北国际花园,浦东新区,虹桥街道
id5011000017264,海天花园别墅,青浦区,徐泾镇
id5011000017266,兴艺小区,静安区,芷江西路街道
id5011000017267,岚皋大楼,普陀区,石泉路街道
id5011000017270,西部大楼,普陀区,甘泉路街道
id5011000017271,千岱名墅,闵行区,江川路街道
